lane_id,distance_tier,date,day_of_week,is_weekend,is_holiday,is_peak_season,weather_risk_score,total_shipments,scanned_shipments,delayed_shipments,delay_rate,_shock_active_ground_truth
MEM-PHX,medium,2026-05-11,0,0,0,0,0.0873,780,763,32,0.0419,0
MEM-PHX,medium,2026-05-12,1,0,0,0,0.0996,816,789,23,0.0292,0
MEM-PHX,medium,2026-05-13,2,0,0,0,0.1931,538,521,18,0.0345,0
MEM-PHX,medium,2026-05-14,3,0,0,0,0.0752,683,673,30,0.0446,0
MEM-PHX,medium,2026-05-15,4,0,0,0,0.0777,595,579,22,0.038,0
MEM-PHX,medium,2026-05-16,5,1,0,0,0.2013,353,348,25,0.0718,0
MEM-PHX,medium,2026-05-17,6,1,0,0,0.004,381,370,14,0.0378,0
MEM-PHX,medium,2026-05-18,0,0,0,0,0.1077,751,727,33,0.0454,0
MEM-PHX,medium,2026-05-19,1,0,0,0,0.0454,542,523,9,0.0172,0
MEM-PHX,medium,2026-05-20,2,0,0,0,0.1381,563,543,14,0.0258,0
MEM-PHX,medium,2026-05-21,3,0,0,0,0.1972,766,749,31,0.0414,0
MEM-PHX,medium,2026-05-22,4,0,0,0,0.7017,676,667,73,0.1094,1
MEM-PHX,medium,2026-05-23,5,1,0,0,0.8881,272,267,43,0.161,1
MEM-PHX,medium,2026-05-24,6,1,0,0,0.7403,308,300,30,0.1,1
MEM-PHX,medium,2026-05-25,0,0,0,0,0.2216,674,665,31,0.0466,0
MEM-PHX,medium,2026-05-26,1,0,0,0,0.1746,639,619,34,0.0549,0
MEM-PHX,medium,2026-05-27,2,0,0,0,0.1399,656,644,19,0.0295,0
MEM-PHX,medium,2026-05-28,3,0,0,0,0.1026,637,618,27,0.0437,0
MEM-PHX,medium,2026-05-29,4,0,0,0,0.8681,497,478,86,0.1799,1
MEM-PHX,medium,2026-05-30,5,1,0,0,0.7333,333,325,51,0.1569,1
MEM-PHX,medium,2026-05-31,6,1,0,0,0.1004,352,341,19,0.0557,0
MEM-PHX,medium,2026-06-01,0,0,0,0,0.1399,667,647,27,0.0417,0
MEM-PHX,medium,2026-06-02,1,0,0,0,0.1793,607,591,24,0.0406,0
MEM-PHX,medium,2026-06-03,2,0,0,0,0.0163,726,712,26,0.0365,0
MEM-PHX,medium,2026-06-04,3,0,0,0,0.0,550,530,17,0.0321,0
MEM-PHX,medium,2026-06-05,4,0,0,0,0.0,647,634,30,0.0473,0
MEM-PHX,medium,2026-06-06,5,1,0,0,0.2278,359,348,22,0.0632,0
MEM-PHX,medium,2026-06-07,6,1,0,0,0.2228,384,374,15,0.0401,0
MEM-PHX,medium,2026-06-08,0,0,0,0,0.2411,601,583,16,0.0274,0
MEM-PHX,medium,2026-06-09,1,0,0,0,0.0817,665,655,31,0.0473,0
MEM-PHX,medium,2026-06-10,2,0,0,0,0.0,714,690,28,0.0406,0
MEM-PHX,medium,2026-06-11,3,0,0,0,0.0675,660,641,22,0.0343,0
MEM-PHX,medium,2026-06-12,4,0,0,0,0.1506,665,656,24,0.0366,0
MEM-PHX,medium,2026-06-13,5,1,0,0,0.2051,366,358,14,0.0391,0
MEM-PHX,medium,2026-06-14,6,1,0,0,0.3631,320,310,11,0.0355,0
MEM-PHX,medium,2026-06-15,0,0,0,0,0.1874,648,630,29,0.046,0
MEM-PHX,medium,2026-06-16,1,0,0,0,0.1793,694,677,17,0.0251,0
MEM-PHX,medium,2026-06-17,2,0,0,0,0.2886,622,610,16,0.0262,0
MEM-PHX,medium,2026-06-18,3,0,0,0,0.2358,691,670,35,0.0522,0
MEM-PHX,medium,2026-06-19,4,0,0,0,0.0,675,663,18,0.0271,0
MEM-PHX,medium,2026-06-20,5,1,0,0,0.1843,388,381,21,0.0551,0
MEM-PHX,medium,2026-06-21,6,1,0,0,0.0985,360,350,22,0.0629,0
MEM-PHX,medium,2026-06-22,0,0,0,0,0.1158,771,749,26,0.0347,0
MEM-PHX,medium,2026-06-23,1,0,0,0,0.2077,561,543,21,0.0387,0
MEM-PHX,medium,2026-06-24,2,0,0,0,0.3454,707,695,18,0.0259,0
MEM-PHX,medium,2026-06-25,3,0,0,0,0.0973,721,696,24,0.0345,0
MEM-PHX,medium,2026-06-26,4,0,0,0,0.2608,613,599,21,0.0351,0
MEM-PHX,medium,2026-06-27,5,1,0,0,0.3505,429,423,18,0.0426,0
MEM-PHX,medium,2026-06-28,6,1,0,0,0.2597,341,331,17,0.0514,0
MEM-PHX,medium,2026-06-29,0,0,0,0,0.0,630,609,23,0.0378,0
MEM-PHX,medium,2026-06-30,1,0,0,0,0.0647,646,624,20,0.0321,0
MEM-PHX,medium,2026-07-01,2,0,0,0,0.0,562,547,17,0.0311,0
MEM-PHX,medium,2026-07-02,3,0,0,0,0.0794,643,632,23,0.0364,0
MEM-PHX,medium,2026-07-03,4,0,0,0,0.0,656,634,21,0.0331,0
MEM-PHX,medium,2026-07-04,5,1,1,0,0.1289,84,82,5,0.061,0
MEM-PHX,medium,2026-07-05,6,1,0,0,0.1402,379,370,22,0.0595,0
MEM-PHX,medium,2026-07-06,0,0,0,0,0.1117,652,642,33,0.0514,0
MEM-PHX,medium,2026-07-07,1,0,0,0,0.287,720,694,26,0.0375,0
MEM-PHX,medium,2026-07-08,2,0,0,0,0.0,771,755,30,0.0397,0
MEM-PHX,medium,2026-07-09,3,0,0,0,0.2181,719,703,32,0.0455,0
MEM-PHX,medium,2026-07-10,4,0,0,0,0.1944,681,661,19,0.0287,0
MEM-PHX,medium,2026-07-11,5,1,0,0,0.2092,351,345,15,0.0435,0
MEM-PHX,medium,2026-07-12,6,1,0,0,0.0836,395,385,17,0.0442,0
MEM-PHX,medium,2026-07-13,0,0,0,0,0.0027,650,632,28,0.0443,0
MEM-PHX,medium,2026-07-14,1,0,0,0,0.0925,737,723,29,0.0401,0
MEM-PHX,medium,2026-07-15,2,0,0,0,0.1702,629,616,18,0.0292,0
MEM-PHX,medium,2026-07-16,3,0,0,0,0.3202,709,684,30,0.0439,0
MEM-PHX,medium,2026-07-17,4,0,0,0,0.0458,704,694,30,0.0432,0
MEM-PHX,medium,2026-07-18,5,1,0,0,0.1288,294,290,11,0.0379,0
MEM-PHX,medium,2026-07-19,6,1,0,0,0.2239,320,311,13,0.0418,0
MEM-PHX,medium,2026-07-20,0,0,0,0,0.0959,618,596,16,0.0268,0
MEM-PHX,medium,2026-07-21,1,0,0,0,0.1342,665,647,18,0.0278,0
MEM-PHX,medium,2026-07-22,2,0,0,0,0.0627,763,735,24,0.0327,0
MEM-PHX,medium,2026-07-23,3,0,0,0,0.1608,724,709,25,0.0353,0
MEM-PHX,medium,2026-07-24,4,0,0,0,0.0424,619,599,21,0.0351,0
MEM-PHX,medium,2026-07-25,5,1,0,0,0.2899,295,288,12,0.0417,0
MEM-PHX,medium,2026-07-26,6,1,0,0,0.0,361,348,18,0.0517,0
MEM-PHX,medium,2026-07-27,0,0,0,0,0.0,652,630,25,0.0397,0
MEM-PHX,medium,2026-07-28,1,0,0,0,0.153,767,746,32,0.0429,0
MEM-PHX,medium,2026-07-29,2,0,0,0,0.0629,650,633,22,0.0348,0
MEM-PHX,medium,2026-07-30,3,0,0,0,0.2735,606,584,22,0.0377,0
MEM-PHX,medium,2026-07-31,4,0,0,0,0.0617,642,633,19,0.03,0
MEM-PHX,medium,2026-08-01,5,1,0,0,0.2593,394,386,28,0.0725,0
MEM-PHX,medium,2026-08-02,6,1,0,0,0.0,367,361,17,0.0471,0
MEM-PHX,medium,2026-08-03,0,0,0,0,0.1054,729,705,30,0.0426,0
MEM-PHX,medium,2026-08-04,1,0,0,0,0.1119,712,693,17,0.0245,0
MEM-PHX,medium,2026-08-05,2,0,0,0,0.1786,650,642,27,0.0421,0
MEM-PHX,medium,2026-08-06,3,0,0,0,0.1343,626,609,22,0.0361,0
MEM-PHX,medium,2026-08-07,4,0,0,0,0.2239,632,618,23,0.0372,0
MEM-PHX,medium,2026-08-08,5,1,0,0,0.0304,364,358,22,0.0615,0
MEM-PHX,medium,2026-08-09,6,1,0,0,0.1954,370,362,18,0.0497,0
MEM-PHX,medium,2026-08-10,0,0,0,0,0.2407,589,577,13,0.0225,0
MEM-PHX,medium,2026-08-11,1,0,0,0,0.0284,595,582,13,0.0223,0
MEM-PHX,medium,2026-08-12,2,0,0,0,0.0271,695,674,27,0.0401,0
MEM-PHX,medium,2026-08-13,3,0,0,0,0.2381,695,678,33,0.0487,0
MEM-PHX,medium,2026-08-14,4,0,0,0,0.055,533,521,21,0.0403,0
MEM-PHX,medium,2026-08-15,5,1,0,0,0.2968,355,343,13,0.0379,0
MEM-PHX,medium,2026-08-16,6,1,0,0,0.0797,338,331,20,0.0604,0
MEM-PHX,medium,2026-08-17,0,0,0,0,0.2738,567,551,18,0.0327,0
MEM-PHX,medium,2026-08-18,1,0,0,0,0.2096,678,655,28,0.0427,0
MEM-PHX,medium,2026-08-19,2,0,0,0,0.0,637,621,31,0.0499,0
MEM-PHX,medium,2026-08-20,3,0,0,0,0.2687,663,639,19,0.0297,0
MEM-PHX,medium,2026-08-21,4,0,0,0,0.1889,594,574,28,0.0488,0
MEM-PHX,medium,2026-08-22,5,1,0,0,0.2865,365,357,17,0.0476,0
MEM-PHX,medium,2026-08-23,6,1,0,0,0.3623,384,373,18,0.0483,0
MEM-BOS,medium,2023-08-25,4,0,0,0,0.2709,858,837,41,0.049,0
MEM-BOS,medium,2023-08-26,5,1,0,0,0.0,514,500,40,0.08,0
MEM-BOS,medium,2023-08-27,6,1,0,0,0.2576,435,428,25,0.0584,0
MEM-BOS,medium,2023-08-28,0,0,0,0,0.0586,864,848,31,0.0366,0
MEM-BOS,medium,2023-08-29,1,0,0,0,0.0976,1141,1103,51,0.0462,0
MEM-BOS,medium,2023-08-30,2,0,0,0,0.1261,960,943,44,0.0467,0
MEM-BOS,medium,2023-08-31,3,0,0,0,0.1467,810,781,41,0.0525,0
MEM-BOS,medium,2023-09-01,4,0,0,0,0.0366,811,783,48,0.0613,0
MEM-BOS,medium,2023-09-02,5,1,0,0,0.1202,413,407,17,0.0418,0
MEM-BOS,medium,2023-09-03,6,1,0,0,0.0,416,403,22,0.0546,0
MEM-BOS,medium,2023-09-04,0,0,0,0,0.2021,967,946,47,0.0497,0
MEM-BOS,medium,2023-09-05,1,0,0,0,0.0477,881,857,35,0.0408,0
MEM-BOS,medium,2023-09-06,2,0,0,0,0.0299,795,775,45,0.0581,0
MEM-BOS,medium,2023-09-07,3,0,0,0,0.1455,927,910,41,0.0451,0
MEM-BOS,medium,2023-09-08,4,0,0,0,0.0327,790,763,38,0.0498,0
MEM-BOS,medium,2023-09-09,5,1,0,0,0.0,474,459,20,0.0436,0
MEM-BOS,medium,2023-09-10,6,1,0,0,0.0854,495,485,29,0.0598,0
MEM-BOS,medium,2023-09-11,0,0,0,0,0.1687,954,929,42,0.0452,0
MEM-BOS,medium,2023-09-12,1,0,0,0,0.1233,901,880,40,0.0455,0
MEM-BOS,medium,2023-09-13,2,0,0,0,0.2528,793,767,24,0.0313,0
MEM-BOS,medium,2023-09-14,3,0,0,0,0.1215,1075,1036,42,0.0405,0
MEM-BOS,medium,2023-09-15,4,0,0,0,0.1921,816,787,35,0.0445,0
MEM-BOS,medium,2023-09-16,5,1,0,0,0.2619,468,459,23,0.0501,0
MEM-BOS,medium,2023-09-17,6,1,0,0,0.1272,448,440,26,0.0591,0
MEM-BOS,medium,2023-09-18,0,0,0,0,0.202,783,754,32,0.0424,0
MEM-BOS,medium,2023-09-19,1,0,0,0,0.1029,915,894,57,0.0638,0
MEM-BOS,medium,2023-09-20,2,0,0,0,0.178,686,671,31,0.0462,0
MEM-BOS,medium,2023-09-21,3,0,0,0,0.1916,799,775,33,0.0426,0
MEM-BOS,medium,2023-09-22,4,0,0,0,0.1481,803,788,41,0.052,0
MEM-BOS,medium,2023-09-23,5,1,0,0,0.1741,495,488,37,0.0758,0
MEM-BOS,medium,2023-09-24,6,1,0,0,0.5372,483,472,96,0.2034,1
MEM-BOS,medium,2023-09-25,0,0,0,0,0.8926,921,902,104,0.1153,1
MEM-BOS,medium,2023-09-26,1,0,0,0,0.132,963,928,38,0.0409,0
MEM-BOS,medium,2023-09-27,2,0,0,0,0.275,974,943,41,0.0435,0
MEM-BOS,medium,2023-09-28,3,0,0,0,0.1696,892,869,40,0.046,0
MEM-BOS,medium,2023-09-29,4,0,0,0,0.2827,831,809,37,0.0457,0
MEM-BOS,medium,2023-09-30,5,1,0,0,0.2109,462,455,24,0.0527,0
MEM-BOS,medium,2023-10-01,6,1,0,0,0.2544,535,523,20,0.0382,0
MEM-BOS,medium,2023-10-02,0,0,0,0,0.149,853,824,30,0.0364,0
MEM-BOS,medium,2023-10-03,1,0,0,0,0.0,855,843,49,0.0581,0
MEM-BOS,medium,2023-10-04,2,0,0,0,0.2633,1006,973,47,0.0483,0
MEM-BOS,medium,2023-10-05,3,0,0,0,0.121,939,924,49,0.053,0
MEM-BOS,medium,2023-10-06,4,0,0,0,0.1237,873,841,34,0.0404,0
MEM-BOS,medium,2023-10-07,5,1,0,0,0.1724,491,478,29,0.0607,0
MEM-BOS,medium,2023-10-08,6,1,0,0,0.0,465,451,29,0.0643,0
MEM-BOS,medium,2023-10-09,0,0,0,0,0.3847,912,893,37,0.0414,0
MEM-BOS,medium,2023-10-10,1,0,0,0,0.0,795,768,40,0.0521,0
MEM-BOS,medium,2023-10-11,2,0,0,0,0.1627,773,763,27,0.0354,0
MEM-BOS,medium,2023-10-12,3,0,0,0,0.2091,805,786,41,0.0522,0
MEM-BOS,medium,2023-10-13,4,0,0,0,0.1495,937,922,43,0.0466,0
MEM-BOS,medium,2023-10-14,5,1,0,0,0.238,417,403,21,0.0521,0
MEM-BOS,medium,2023-10-15,6,1,0,0,0.2316,484,469,23,0.049,0
MEM-BOS,medium,2023-10-16,0,0,0,0,0.0,917,887,48,0.0541,0
MEM-BOS,medium,2023-10-17,1,0,0,0,0.0696,916,892,43,0.0482,0
MEM-BOS,medium,2023-10-18,2,0,0,0,0.3236,910,889,35,0.0394,0
MEM-BOS,medium,2023-10-19,3,0,0,0,0.1445,848,816,34,0.0417,0
MEM-BOS,medium,2023-10-20,4,0,0,0,0.0696,907,887,30,0.0338,0
MEM-BOS,medium,2023-10-21,5,1,0,0,0.184,444,429,31,0.0723,0
MEM-BOS,medium,2023-10-22,6,1,0,0,0.2979,473,462,23,0.0498,0
MEM-BOS,medium,2023-10-23,0,0,0,0,0.1434,777,760,25,0.0329,0
MEM-BOS,medium,2023-10-24,1,0,0,0,0.1721,869,856,36,0.0421,0
MEM-BOS,medium,2023-10-25,2,0,0,0,0.2093,733,706,30,0.0425,0
MEM-BOS,medium,2023-10-26,3,0,0,0,0.0,780,769,43,0.0559,0
MEM-BOS,medium,2023-10-27,4,0,0,0,0.0865,904,871,38,0.0436,0
MEM-BOS,medium,2023-10-28,5,1,0,0,0.1745,464,455,18,0.0396,0
MEM-BOS,medium,2023-10-29,6,1,0,0,0.1066,442,428,21,0.0491,0
MEM-BOS,medium,2023-10-30,0,0,0,0,0.0,866,850,30,0.0353,0
MEM-BOS,medium,2023-10-31,1,0,0,0,0.3162,875,856,31,0.0362,0
MEM-BOS,medium,2023-11-01,2,0,0,0,0.2968,864,853,37,0.0434,0
MEM-BOS,medium,2023-11-02,3,0,0,0,0.4282,867,838,25,0.0298,0
MEM-BOS,medium,2023-11-03,4,0,0,0,0.2674,911,882,46,0.0522,0
MEM-BOS,medium,2023-11-04,5,1,0,0,0.2189,416,405,30,0.0741,0
MEM-BOS,medium,2023-11-05,6,1,0,0,0.196,442,435,19,0.0437,0
MEM-BOS,medium,2023-11-06,0,0,0,0,0.1997,778,764,33,0.0432,0
MEM-BOS,medium,2023-11-07,1,0,0,0,0.842,770,760,141,0.1855,1
MEM-BOS,medium,2023-11-08,2,0,0,0,0.3693,935,918,184,0.2004,1
MEM-BOS,medium,2023-11-09,3,0,0,0,0.1366,723,701,31,0.0442,0
MEM-BOS,medium,2023-11-10,4,0,0,0,0.0847,891,874,45,0.0515,0
MEM-BOS,medium,2023-11-11,5,1,1,0,0.0624,115,112,12,0.1071,0
MEM-BOS,medium,2023-11-12,6,1,0,0,0.3368,535,515,27,0.0524,0
MEM-BOS,medium,2023-11-13,0,0,0,0,0.0436,821,803,36,0.0448,0
MEM-BOS,medium,2023-11-14,1,0,0,0,0.1132,902,880,35,0.0398,0
MEM-BOS,medium,2023-11-15,2,0,0,0,0.1961,862,845,37,0.0438,0
MEM-BOS,medium,2023-11-16,3,0,0,0,0.1348,856,828,40,0.0483,0
MEM-BOS,medium,2023-11-17,4,0,0,0,0.1451,841,812,28,0.0345,0
MEM-BOS,medium,2023-11-18,5,1,0,0,0.304,454,448,26,0.058,0
MEM-BOS,medium,2023-11-19,6,1,0,0,0.2503,405,396,18,0.0455,0
MEM-BOS,medium,2023-11-20,0,0,0,1,0.0,1307,1268,100,0.0789,0
MEM-BOS,medium,2023-11-21,1,0,0,1,0.531,1159,1119,365,0.3262,1
MEM-BOS,medium,2023-11-22,2,0,0,1,0.083,1545,1500,111,0.074,0
MEM-BOS,medium,2023-11-23,3,0,0,1,0.0995,1383,1346,96,0.0713,0
MEM-BOS,medium,2023-11-24,4,0,0,1,0.2347,1404,1379,115,0.0834,0
MEM-BOS,medium,2023-11-25,5,1,0,1,0.337,742,715,65,0.0909,0
MEM-BOS,medium,2023-11-26,6,1,0,1,0.1664,731,711,58,0.0816,0
MEM-BOS,medium,2023-11-27,0,0,0,1,0.321,1413,1360,94,0.0691,0
MEM-BOS,medium,2023-11-28,1,0,0,1,0.2785,1542,1485,109,0.0734,0
MEM-BOS,medium,2023-11-29,2,0,0,1,0.0,1184,1156,102,0.0882,0
MEM-BOS,medium,2023-11-30,3,0,0,1,0.331,1443,1412,92,0.0652,0
MEM-BOS,medium,2023-12-01,4,0,0,1,0.3158,1389,1340,95,0.0709,0
MEM-BOS,medium,2023-12-02,5,1,0,1,0.0352,760,743,81,0.109,0
MEM-BOS,medium,2023-12-03,6,1,0,1,0.0,735,713,76,0.1066,0
MEM-BOS,medium,2023-12-04,0,0,0,1,0.2597,1388,1336,101,0.0756,0
MEM-BOS,medium,2023-12-05,1,0,0,1,0.6805,1859,1795,463,0.2579,1
MEM-BOS,medium,2023-12-06,2,0,0,1,0.8864,1567,1525,503,0.3298,1
MEM-BOS,medium,2023-12-07,3,0,0,1,1.0,1505,1458,403,0.2764,1
MEM-BOS,medium,2023-12-08,4,0,0,1,0.3395,1540,1505,101,0.0671,0
MEM-BOS,medium,2023-12-09,5,1,0,1,0.3527,606,585,67,0.1145,0
MEM-BOS,medium,2023-12-10,6,1,0,1,0.1821,725,706,58,0.0822,0
MEM-BOS,medium,2023-12-11,0,0,0,1,0.0692,1478,1445,95,0.0657,0
MEM-BOS,medium,2023-12-12,1,0,0,1,0.2552,1486,1446,121,0.0837,0
MEM-BOS,medium,2023-12-13,2,0,0,1,0.3456,1540,1519,102,0.0671,0
MEM-BOS,medium,2023-12-14,3,0,0,1,0.0443,1421,1374,103,0.075,0
MEM-BOS,medium,2023-12-15,4,0,0,1,0.3141,1458,1433,112,0.0782,0
MEM-BOS,medium,2023-12-16,5,1,0,1,0.0073,634,619,53,0.0856,0
MEM-BOS,medium,2023-12-17,6,1,0,1,0.3478,697,682,63,0.0924,0
MEM-BOS,medium,2023-12-18,0,0,0,1,0.2669,1359,1342,103,0.0768,0
MEM-BOS,medium,2023-12-19,1,0,0,1,0.2012,1218,1189,95,0.0799,0
MEM-BOS,medium,2023-12-20,2,0,0,1,0.3196,1444,1405,99,0.0705,0
MEM-BOS,medium,2023-12-21,3,0,0,1,0.0135,1278,1258,87,0.0692,0
MEM-BOS,medium,2023-12-22,4,0,0,1,0.3116,1395,1363,88,0.0646,0
MEM-BOS,medium,2023-12-23,5,1,0,1,0.0877,714,700,69,0.0986,0
MEM-BOS,medium,2023-12-24,6,1,0,1,0.101,794,770,66,0.0857,0
MEM-BOS,medium,2023-12-25,0,0,1,1,0.1668,310,305,24,0.0787,0
MEM-BOS,medium,2023-12-26,1,0,0,1,0.1145,1301,1266,99,0.0782,0
MEM-BOS,medium,2023-12-27,2,0,0,0,0.1737,940,909,36,0.0396,0
MEM-BOS,medium,2023-12-28,3,0,0,0,0.2103,921,895,36,0.0402,0
MEM-BOS,medium,2023-12-29,4,0,0,0,0.2911,894,862,32,0.0371,0
MEM-BOS,medium,2023-12-30,5,1,0,0,0.1573,444,433,25,0.0577,0
MEM-BOS,medium,2023-12-31,6,1,0,0,0.0474,467,457,21,0.046,0
MEM-BOS,medium,2024-01-01,0,0,1,0,0.1273,208,202,11,0.0545,0
MEM-BOS,medium,2024-01-02,1,0,0,0,0.0,935,919,43,0.0468,0
MEM-BOS,medium,2024-01-03,2,0,0,0,0.164,886,870,42,0.0483,0
MEM-BOS,medium,2024-01-04,3,0,0,0,0.2029,836,807,30,0.0372,0
MEM-BOS,medium,2024-01-05,4,0,0,0,0.2453,789,771,37,0.048,0
MEM-BOS,medium,2024-01-06,5,1,0,0,0.3404,473,455,24,0.0527,0
MEM-BOS,medium,2024-01-07,6,1,0,0,0.1689,570,550,37,0.0673,0
MEM-BOS,medium,2024-01-08,0,0,0,0,0.0787,701,679,34,0.0501,0
MEM-BOS,medium,2024-01-09,1,0,0,0,0.2733,927,902,54,0.0599,0
MEM-BOS,medium,2024-01-10,2,0,0,0,0.2675,792,763,31,0.0406,0
MEM-BOS,medium,2024-01-11,3,0,0,0,0.145,921,888,33,0.0372,0
MEM-BOS,medium,2024-01-12,4,0,0,0,0.0,768,744,29,0.039,0
MEM-BOS,medium,2024-01-13,5,1,0,0,0.3798,467,452,24,0.0531,0
MEM-BOS,medium,2024-01-14,6,1,0,0,0.0373,454,444,24,0.0541,0
MEM-BOS,medium,2024-01-15,0,0,0,0,0.0639,910,887,41,0.0462,0
MEM-BOS,medium,2024-01-16,1,0,0,0,0.1165,880,859,31,0.0361,0
MEM-BOS,medium,2024-01-17,2,0,0,0,0.2559,840,828,49,0.0592,0
MEM-BOS,medium,2024-01-18,3,0,0,0,0.0,819,805,23,0.0286,0
MEM-BOS,medium,2024-01-19,4,0,0,0,0.2037,833,818,31,0.0379,0
MEM-BOS,medium,2024-01-20,5,1,0,0,0.1815,436,424,24,0.0566,0
MEM-BOS,medium,2024-01-21,6,1,0,0,0.1944,479,468,27,0.0577,0
MEM-BOS,medium,2024-01-22,0,0,0,0,0.1636,822,800,34,0.0425,0
MEM-BOS,medium,2024-01-23,1,0,0,0,0.0522,910,894,40,0.0447,0
MEM-BOS,medium,2024-01-24,2,0,0,0,0.0936,945,912,42,0.0461,0
MEM-BOS,medium,2024-01-25,3,0,0,0,0.1159,816,792,36,0.0455,0
MEM-BOS,medium,2024-01-26,4,0,0,0,0.012,891,873,39,0.0447,0
MEM-BOS,medium,2024-01-27,5,1,0,0,0.1436,511,499,25,0.0501,0
MEM-BOS,medium,2024-01-28,6,1,0,0,0.0,549,533,35,0.0657,0
MEM-BOS,medium,2024-01-29,0,0,0,0,0.3372,866,852,32,0.0376,0
MEM-BOS,medium,2024-01-30,1,0,0,0,0.1895,901,869,27,0.0311,0
MEM-BOS,medium,2024-01-31,2,0,0,0,0.0136,891,877,48,0.0547,0
MEM-BOS,medium,2024-02-01,3,0,0,0,0.2266,887,872,27,0.031,0
MEM-BOS,medium,2024-02-02,4,0,0,0,0.1684,941,925,45,0.0486,0
MEM-BOS,medium,2024-02-03,5,1,0,0,0.0,512,494,35,0.0709,0
MEM-BOS,medium,2024-02-04,6,1,0,0,0.0,490,483,21,0.0435,0
MEM-BOS,medium,2024-02-05,0,0,0,0,0.1746,793,770,39,0.0506,0
MEM-BOS,medium,2024-02-06,1,0,0,0,0.2485,784,768,34,0.0443,0
MEM-BOS,medium,2024-02-07,2,0,0,0,0.1371,815,789,33,0.0418,0
MEM-BOS,medium,2024-02-08,3,0,0,0,0.22,792,778,36,0.0463,0
MEM-BOS,medium,2024-02-09,4,0,0,0,0.0,913,893,40,0.0448,0
MEM-BOS,medium,2024-02-10,5,1,0,0,0.1949,455,439,29,0.0661,0
MEM-BOS,medium,2024-02-11,6,1,0,0,0.1047,484,467,20,0.0428,0
MEM-BOS,medium,2024-02-12,0,0,0,0,0.2996,894,862,34,0.0394,0
MEM-BOS,medium,2024-02-13,1,0,0,0,0.1798,887,863,35,0.0406,0
MEM-BOS,medium,2024-02-14,2,0,0,0,0.0,841,824,43,0.0522,0
MEM-BOS,medium,2024-02-15,3,0,0,0,0.7678,877,847,156,0.1842,1
MEM-BOS,medium,2024-02-16,4,0,0,0,0.7209,786,772,102,0.1321,1
MEM-BOS,medium,2024-02-17,5,1,0,0,0.8131,515,503,124,0.2465,1
MEM-BOS,medium,2024-02-18,6,1,0,0,0.2508,510,501,19,0.0379,0
MEM-BOS,medium,2024-02-19,0,0,0,0,0.1524,818,801,27,0.0337,0
MEM-BOS,medium,2024-02-20,1,0,0,0,0.1321,831,802,24,0.0299,0
MEM-BOS,medium,2024-02-21,2,0,0,0,0.1065,833,810,26,0.0321,0
MEM-BOS,medium,2024-02-22,3,0,0,0,0.3342,795,771,32,0.0415,0
MEM-BOS,medium,2024-02-23,4,0,0,0,0.0589,757,736,42,0.0571,0
MEM-BOS,medium,2024-02-24,5,1,0,0,0.2417,527,511,25,0.0489,0
MEM-BOS,medium,2024-02-25,6,1,0,0,0.6859,437,428,89,0.2079,1
MEM-BOS,medium,2024-02-26,0,0,0,0,0.1099,791,772,42,0.0544,0
MEM-BOS,medium,2024-02-27,1,0,0,0,0.0,933,904,47,0.052,0
MEM-BOS,medium,2024-02-28,2,0,0,0,0.3333,1013,994,42,0.0423,0
MEM-BOS,medium,2024-02-29,3,0,0,0,0.0843,777,765,36,0.0471,0
MEM-BOS,medium,2024-03-01,4,0,0,0,0.1167,973,951,42,0.0442,0
MEM-BOS,medium,2024-03-02,5,1,0,0,0.0603,439,432,23,0.0532,0
MEM-BOS,medium,2024-03-03,6,1,0,0,0.1234,403,390,19,0.0487,0
MEM-BOS,medium,2024-03-04,0,0,0,0,0.181,870,853,28,0.0328,0
MEM-BOS,medium,2024-03-05,1,0,0,0,0.2411,881,869,40,0.046,0
MEM-BOS,medium,2024-03-06,2,0,0,0,0.0,760,732,29,0.0396,0
MEM-BOS,medium,2024-03-07,3,0,0,0,0.2061,765,743,31,0.0417,0
MEM-BOS,medium,2024-03-08,4,0,0,0,0.3612,937,920,36,0.0391,0
MEM-BOS,medium,2024-03-09,5,1,0,0,0.1653,450,442,25,0.0566,0
MEM-BOS,medium,2024-03-10,6,1,0,0,0.2589,464,448,30,0.067,0
MEM-BOS,medium,2024-03-11,0,0,0,0,0.2276,923,906,38,0.0419,0
MEM-BOS,medium,2024-03-12,1,0,0,0,0.0107,939,909,45,0.0495,0
MEM-BOS,medium,2024-03-13,2,0,0,0,0.2402,774,763,27,0.0354,0
MEM-BOS,medium,2024-03-14,3,0,0,0,0.1847,735,724,31,0.0428,0
MEM-BOS,medium,2024-03-15,4,0,0,0,0.1825,833,818,34,0.0416,0
MEM-BOS,medium,2024-03-16,5,1,0,0,0.2045,447,439,19,0.0433,0
MEM-BOS,medium,2024-03-17,6,1,0,0,0.3963,421,415,22,0.053,0
MEM-BOS,medium,2024-03-18,0,0,0,0,0.3152,815,803,29,0.0361,0
MEM-BOS,medium,2024-03-19,1,0,0,0,0.115,691,673,32,0.0475,0
MEM-BOS,medium,2024-03-20,2,0,0,0,0.2001,806,785,31,0.0395,0
MEM-BOS,medium,2024-03-21,3,0,0,0,0.1185,940,915,38,0.0415,0
MEM-BOS,medium,2024-03-22,4,0,0,0,0.138,845,814,28,0.0344,0
